platform_id,video_id,watch_count,total_time_watched,price_per_watch
13,940,688914,18600678,0.31
7,1984,894688,11630944,0.26
102,977,76835,1306195,0.31
15,1540,214485,6863520,0.31
160,1312,1997,25961,0.37
150,1434,807486,30684468,0.12
57,597,33469,234283,0.47
60,1905,810967,22707076,0.22
159,377,1510,40770,0.15
158,1517,1504,12032,0.44
160,26,1999,85957,0.39
67,1069,836391,28437294,0.38
161,899,1507,78364,0.24
141,1913,213854,1283124,0.23
159,1262,1511,7555,0.17
161,1381,1497,40419,0.17
162,991,1496,14960,0.12
134,401,628212,32038812,0.4
82,1014,34417,516255,0.22
158,832,1500,16500,0.31
80,957,781048,34366112,0.3
40,467,263165,1578990,0.27
162,1738,1504,28576,0.23
161,1215,1501,46531,0.47
158,413,1502,10514,0.14
108,77,837094,12556410,0.45
57,1494,893214,46447128,0.43
149,707,967593,45476871,0.28
160,1611,2004,106212,0.18
45,308,734480,13220640,0.45
127,1489,554822,7212686,0.12
84,1570,68820,2546340,0.29
159,143,1509,28671,0.27
162,511,1500,54000,0.39
114,271,976114,45877358,0.21
75,425,163910,5900760,0.24
145,1181,958752,42185088,0.29
155,1095,898013,23348338,0.22
39,1336,179654,10419932,0.24
158,951,1497,79341,0.38
33,185,878461,12298454,0.14
46,989,147256,1325304,0.16
159,1858,1510,43790,0.19
52,744,686184,17840784,0.35
148,373,812277,7310493,0.46
162,1791,1497,35928,0.27
146,728,648967,15575208,0.19
153,90,122652,7236468,0.15
115,1923,178025,9435325,0.1
161,501,1503,12024,0.45
42,1087,939863,53572191,0.21
9,479,229128,8477736,0.44
42,289,513950,14390600,0.1
51,1857,393864,18905472,0.44
93,1972,517724,23815304,0.37
75,1516,808698,20217450,0.49
161,1000,1502,64586,0.37
70,1968,309940,18286460,0.26
34,499,61558,1785182,0.14
162,289,1497,41916,0.14
62,1460,681014,35412728,0.37
48,1960,971421,43713945,0.21
116,413,5699,39893,0.15
60,727,9794,460318,0.1
161,1410,1501,72048,0.32
2,1182,629862,14486826,0.32
130,1319,413520,4135200,0.33
151,1583,687797,16507128,0.43
116,1309,72733,1381927,0.4
59,997,792021,47521260,0.43
162,1009,1506,39156,0.33
158,1260,1503,19539,0.17
124,1767,778115,17118530,0.14
70,562,911990,21887760,0.18
137,1354,377796,17000820,0.1
46,393,803465,31335135,0.12
160,1428,1998,33966,0.33
39,688,971537,45662239,0.18
82,291,248794,3234322,0.43
85,385,779607,27286245,0.23
54,1639,340986,20118174,0.48
159,1572,1505,70735,0.26
137,258,674315,36413010,0.45
49,1573,972922,6810454,0.25
7,256,711737,3558685,0.49
24,817,578686,5786860,0.4
77,1676,259742,2597420,0.19
46,660,13010,390300,0.17
158,1580,1502,78104,0.3
159,1189,1509,13581,0.19
76,1712,316602,2216214,0.48
159,1527,1509,39234,0.49
120,1151,434391,11728557,0.38
52,607,78040,3511800,0.19
159,438,1508,34684,0.21
64,1742,797706,27919710,0.27
162,1293,1500,73500,0.17
148,1801,943629,43406934,0.23
155,1105,471440,7543040,0.27
123,449,535510,24633460,0.18
106,489,552925,3870475,0.47
161,967,1507,7535,0.4
114,142,527705,15831150,0.32
75,65,676236,11496012,0.32
136,1108,972037,9720370,0.23
158,1720,1500,66000,0.44
120,1003,701751,9824514,0.47
60,1013,949749,18994980,0.42
162,935,1506,54216,0.43
85,1552,250420,3756300,0.43
162,408,1498,43442,0.36
161,294,1504,37600,0.45
159,318,1513,36312,0.15
111,318,847911,20349864,0.22
88,1381,5829,157383,0.46
56,651,351145,16152670,0.45
24,1395,707447,22638304,0.48
28,408,46694,1354126,0.28
28,1427,490229,10785038,0.26
29,738,791100,10284300,0.37
148,359,490295,6373835,0.31
62,47,408192,7347456,0.33
11,651,208774,9603604,0.47
82,1869,961551,25000326,0.28
112,164,654887,17027062,0.18
9,133,579294,22592466,0.45
71,126,420744,15567528,0.13
22,1100,304581,13096983,0.13
158,90,1499,88441,0.2
161,137,1502,34546,0.3
158,1068,1502,45060,0.22
159,751,1506,43674,0.14
39,1793,960264,26887392,0.27
31,897,298703,16727368,0.15
34,1935,447045,12964305,0.26
162,1571,1500,48000,0.36
4,811,552135,32023830,0.26
90,1574,297320,6541040,0.26
116,103,839214,47835198,0.45
118,1605,746484,15676164,0.14
158,706,1501,27018,0.22
142,1122,103510,1552650,0.36
158,1698,1500,90000,0.35
97,511,849765,30591540,0.14
162,983,1496,37400,0.2
34,1405,867057,19942311,0.33
29,1623,796739,40633689,0.45
13,31,584927,30416204,0.2
137,1621,733859,15411039,0.31
71,559,922459,41510655,0.21
88,1460,523724,27233648,0.31
160,1651,1992,111552,0.35
141,1389,989181,27697068,0.44
31,272,969886,47524414,0.13
38,704,887620,17752400,0.44
132,397,351390,10541700,0.13
100,241,418674,25120440,0.43
162,1128,1496,47872,0.4
76,659,621591,32322732,0.3
54,912,106513,3088877,0.14
158,1552,1495,22425,0.46
65,1698,384200,23052000,0.12
57,831,401215,11234020,0.34
126,1661,669023,40141380,0.18
84,263,241077,6509079,0.23
159,565,1513,69598,0.32
11,532,217380,12173280,0.27
64,1366,879155,21978875,0.16
76,1748,475658,7134870,0.15
158,79,1499,7495,0.19
161,586,1503,16533,0.41
153,1641,266497,10126886,0.37
63,1822,29611,917941,0.39
128,1097,9030,361200,0.37
160,1354,2000,90000,0.14
130,1625,960544,13447616,0.27
158,843,1497,40419,0.21
159,772,1509,9054,0.34
53,1151,22933,619191,0.42
72,1804,863494,50082652,0.23
160,1430,2001,96048,0.16
161,859,1498,77896,0.11
8,1639,350937,20705283,0.42
29,719,539608,10252552,0.22
49,1149,698337,32821839,0.28
159,1182,1509,34707,0.34
161,784,1503,55611,0.42
85,566,953160,23829000,0.31
6,258,956909,51673086,0.46
33,947,130037,2210629,0.4
158,1124,1501,27018,0.17
115,1132,990735,27740580,0.45
76,1341,893955,33076335,0.32
12,1546,127815,2811930,0.28
162,740,1503,37575,0.39
159,733,1512,45360,0.14
160,1286,2000,34000,0.48
106,1292,755756,15115120,0.32
91,773,616505,16645635,0.43
159,263,1509,40743,0.14
24,254,858426,32620188,0.22
158,1958,1496,89760,0.27
159,1316,1515,24240,0.44
131,1548,802690,20869940,0.17
159,857,1511,42308,0.12
161,1128,1500,48000,0.25
38,879,912869,31950415,0.48
162,793,1498,29960,0.27
129,1261,347779,10085591,0.22
19,1871,326730,6207870,0.2
159,1789,1509,81486,0.27
45,1016,505481,23757607,0.3
159,525,1510,40770,0.23
120,1294,692329,4846303,0.18
19,1084,537669,15054732,0.35
162,1379,1501,13509,0.3
23,755,45478,1136950,0.5
84,1744,623987,29327389,0.21
147,1859,215543,2802059,0.49
160,871,1997,107838,0.33
158,1292,1502,30040,0.22
114,1158,56305,1182405,0.24
117,632,931104,17690976,0.21
161,1891,1501,72048,0.2
86,1143,782917,22704593,0.3
72,259,764500,22935000,0.22
138,1655,935562,38358042,0.34
159,1702,1509,73941,0.26
113,1607,278149,4728533,0.23
119,988,778008,33454344,0.16
145,256,771895,3859475,0.38
160,778,1998,55944,0.11
3,1822,892422,27665082,0.18
117,1103,704006,12672108,0.47
74,1767,867715,19089730,0.4
119,1014,955280,14329200,0.18
117,974,278328,6958200,0.3
147,1308,852927,38381715,0.41
29,1665,326568,16001832,0.11
109,438,684147,15735381,0.22
157,1509,491325,29479500,0.43
159,1154,1510,39260,0.34
158,1782,1501,43529,0.4
21,718,394394,23269246,0.23
109,757,108855,2830230,0.4
159,1412,1511,24176,0.35
162,1908,1501,79553,0.42
59,1387,242837,14327383,0.49
46,1455,195646,11738760,0.43
56,305,830146,11622044,0.27
159,748,1512,69552,0.46
161,1279,1503,27054,0.26
149,584,242156,14287204,0.37
44,775,677244,12867636,0.13
162,1081,1501,19513,0.3
64,1002,521612,22950928,0.26
131,1531,916129,13741935,0.27
161,358,1501,79553,0.15
158,274,1501,61541,0.25
162,113,1500,39000,0.32
159,1251,1509,36216,0.44
156,865,881423,39664035,0.19
158,1736,1494,59760,0.12
158,1184,1495,83720,0.44
158,455,1502,40554,0.24
122,1480,953496,25744392,0.43
159,508,1509,70923,0.45
30,1409,895549,9851039,0.39
161,37,1501,34523,0.35
103,573,911624,53785816,0.49
120,1976,956752,22005296,0.31
26,232,592997,20161898,0.19
97,1008,675348,33092052,0.41
158,1820,1501,69046,0.1
159,598,1512,49896,0.35
162,1507,1496,43384,0.28
159,1311,1514,42392,0.3
35,1663,588083,6468913,0.22
29,1921,891652,27641212,0.22
160,570,2004,108216,0.11
52,448,818465,22098555,0.42
158,56,1501,45030,0.5
3,111,770943,37005264,0.23
129,1926,703899,22524768,0.35
91,393,409234,15960126,0.24
158,1952,1503,76653,0.39
70,1752,697040,41822400,0.28
20,1740,133887,2811627,0.32
114,1069,663122,22546148,0.14
94,804,956323,47816150,0.32
58,1867,742077,40072158,0.44
42,993,108687,3260610,0.21
110,986,300587,2104109,0.24
39,1309,33115,629185,0.18
161,1235,1503,13527,0.33
162,302,1505,40635,0.46
160,803,1998,93906,0.3
159,1264,1513,12104,0.21
159,1354,1512,68040,0.29
118,1809,202910,5478570,0.11
35,164,819097,21296522,0.3
143,1808,166571,4830559,0.33
46,1993,707061,12020037,0.18
146,357,806974,45997518,0.42
93,844,896156,51080892,0.41
158,1322,1501,79553,0.3
67,214,312578,1875468,0.29
153,1029,947058,48299958,0.23
160,239,2005,34085,0.37
146,644,73350,2053800,0.5
162,100,1499,86942,0.31
120,768,441747,4417470,0.37
34,48,641245,37833455,0.42
117,819,379548,22393332,0.17
158,783,1499,82445,0.17
159,1732,1509,19617,0.11
79,391,625790,33792660,0.47
35,300,118317,2011389,0.19
71,1561,429621,13747872,0.32
161,306,1504,79712,0.22
162,1053,1500,7500,0.43
77,1327,334126,16372174,0.31
39,1328,68081,1702025,0.13
22,324,432252,12103056,0.31
45,1138,640055,16641430,0.16
156,640,439178,6148492,0.18
91,1899,715475,16455925,0.42
158,853,1498,8988,0.14
73,1489,531389,6908057,0.23
98,706,154164,2774952,0.29
128,1615,971848,21380656,0.32
159,599,1509,72432,0.48
161,642,1503,43587,0.38
91,1241,431010,10775250,0.26
25,612,850952,33187128,0.41
106,1705,200446,8418732,0.35
159,1731,1511,89149,0.49
158,1673,1497,26946,0.43
130,18,761400,14466600,0.31
95,62,502646,24629654,0.29
160,752,2004,106212,0.37
162,1668,1503,7515,0.2
159,1694,1506,21084,0.49
159,489,1506,10542,0.17
32,132,931359,8382231,0.24
161,1637,1506,55722,0.26
24,537,591223,31334819,0.36
159,145,1508,12064,0.43
158,829,1492,16412,0.33
161,955,1502,39052,0.17
162,1861,1500,81000,0.35
160,1325,1998,109890,0.21
10,108,114211,3426330,0.48
42,1999,611796,25695432,0.32
56,682,392745,2356470,0.38
10,420,185775,5759025,0.33
160,1482,1999,15992,0.19
162,3,1502,55574,0.25
37,528,781406,45321548,0.29
11,735,695973,6959730,0.36
158,1512,1505,45150,0.32
48,666,576734,10957946,0.47
124,901,536576,3219456,0.21
158,613,1498,86884,0.23
123,1352,504937,14138236,0.24
116,392,385526,5782890,0.2
161,82,1500,54000,0.38
160,395,1997,105841,0.35
37,1976,537232,12356336,0.2
100,158,997038,16949646,0.42
160,1103,1999,35982,0.5
151,1517,57363,458904,0.32
56,1675,362136,11588352,0.29
137,1824,7939,134963,0.2
80,1144,459458,7351328,0.48
124,708,532567,4793103,0.47
161,1321,1501,87058,0.18
119,1718,284899,3418788,0.49
159,415,1509,12072,0.41
36,1526,818229,24546870,0.49
161,1340,1504,34592,0.4
54,838,444687,14229984,0.19
161,1526,1500,45000,0.18
160,286,1998,57942,0.44
50,1263,491855,5902260,0.17
161,1309,1499,28481,0.34
131,597,956902,6698314,0.28
161,577,1502,34546,0.48
131,1926,439149,14052768,0.37
102,419,227891,3646256,0.23
159,1058,1508,12064,0.41
33,575,685820,10287300,0.15
158,1472,1499,82445,0.4
149,1542,873326,44539626,0.11
30,546,360874,19848070,0.39
159,1012,1517,53095,0.48
54,1262,88365,441825,0.45
160,557,2001,82041,0.47
105,778,838831,23487268,0.38
67,875,241607,6040175,0.23
95,240,741392,31138464,0.23
161,1726,1506,60240,0.19
113,582,61110,1405530,0.45
24,1910,761546,31223386,0.19
133,1853,864652,19022344,0.32
146,1406,616756,14185388,0.31
63,14,512731,21021971,0.38
46,1240,986936,32568888,0.37
160,1224,2002,56056,0.4
94,1604,559604,6715248,0.47
160,1833,2001,102051,0.12
131,79,660941,3304705,0.24
162,822,1504,60160,0.16
162,741,1499,50966,0.2
159,1426,1513,30260,0.5
134,1025,206147,3710646,0.36
91,1339,809566,22667848,0.28
13,771,253244,8863540,0.27
78,172,353902,7431942,0.21
23,359,751271,9766523,0.11
39,713,281534,12669030,0.13
31,851,39681,1150749,0.4
53,240,79354,3332868,0.39
120,1798,876036,14892612,0.24
5,33,631666,24634974,0.17
148,742,689780,15864940,0.44
102,567,867770,12148780,0.13
81,925,95325,5719500,0.3
59,1343,579683,24926369,0.42
113,506,926170,32415950,0.32
159,1813,1507,15070,0.28
134,940,421052,11368404,0.11
159,1186,1512,15120,0.36
159,1425,1510,22650,0.39
148,924,155923,1403307,0.32
69,1558,620375,17370500,0.13
29,1937,22708,840196,0.26
129,1664,703576,18292976,0.3
125,1496,432282,16858998,0.16
145,1476,429633,8163027,0.32
32,477,149234,2536978,0.24
132,1106,550328,20912464,0.16
73,1669,998846,27967688,0.32
35,653,140715,7880040,0.21
99,367,888575,25768675,0.35
142,773,513506,13864662,0.31
89,1549,980391,12745083,0.17
69,603,844295,5910065,0.36
160,1060,2005,38095,0.21
161,478,1501,51034,0.44
160,460,2003,96144,0.2
49,1830,788210,19705250,0.4
73,1098,38984,428824,0.27
1,1821,168403,5725702,0.22
160,1495,2003,48072,0.39
6,1759,49869,1496070,0.17
162,1534,1502,73598,0.25
159,1758,1506,57228,0.44
36,1976,315208,7249784,0.17
160,535,2001,38019,0.2
162,1053,1503,7515,0.36
23,847,987490,39499600,0.11
159,339,1505,25585,0.23
51,469,602375,34335375,0.15
30,873,28186,789208,0.25
37,1213,152306,4569180,0.48
56,1928,391359,9001257,0.17
136,1230,683246,23230364,0.43
160,465,1998,41958,0.43
159,1737,1503,66132,0.35
161,1788,1503,24048,0.15
39,1180,319709,14386905,0.43
142,1727,883426,26502780,0.17
109,1245,562320,5623200,0.31
162,1053,1503,7515,0.37
6,1750,386028,23161680,0.13
58,391,288001,15552054,0.22
146,1563,956800,19136000,0.46
16,1428,287460,4886820,0.37
158,268,1503,36072,0.14
155,1742,227492,7962220,0.12
159,914,1509,39234,0.34
79,1159,813191,6505528,0.16
161,1456,1499,10493,0.3
151,857,553259,15491252,0.5
3,1932,890688,30283392,0.35
159,1536,1507,31647,0.34
81,579,427955,7275235,0.13
48,725,790679,13441543,0.42
116,1213,318681,9560430,0.45
161,1124,1502,27036,0.16
160,597,1998,13986,0.16
39,1461,836075,21737950,0.36
162,1484,1506,78312,0.45
50,81,942952,17916088,0.36
159,1295,1509,25653,0.14
38,1779,366198,10619742,0.14
51,1156,130358,2085728,0.28
31,1831,428286,10707150,0.33
128,214,843599,5061594,0.39
158,852,1502,43558,0.2
70,1690,237838,9037844,0.21
158,807,1503,61623,0.42
142,317,739833,8138163,0.22
159,1799,1507,33154,0.35
112,346,375700,3757000,0.39
120,698,514983,2574915,0.49
24,1626,823184,48567856,0.14
2,1143,38536,1117544,0.17
4,1776,273142,10106254,0.42
159,1635,1511,45330,0.44
159,1032,1513,19669,0.48
127,381,121456,3643680,0.35
13,596,481621,13485388,0.33
81,1069,470302,15990268,0.26
24,1896,451969,11751194,0.12
109,1414,853405,9387455,0.4
158,214,1493,8958,0.43
160,492,2003,108162,0.39
41,1611,85248,4518144,0.29
160,1238,1999,115942,0.15
103,727,643457,30242479,0.16
19,1800,930413,35355694,0.23
5,786,49537,2080554,0.46
118,482,284860,11679260,0.46
161,1656,1508,13572,0.28
158,307,1495,28405,0.34
158,1300,1502,45060,0.14
151,1696,176445,5293350,0.44
161,923,1498,10486,0.32
143,131,903002,13545030,0.35
152,528,554827,32179966,0.34
32,519,553640,6643680,0.41
34,1249,952110,6664770,0.41
158,1418,1498,22470,0.25
162,757,1496,38896,0.49
158,793,1503,30060,0.37
159,1313,1511,19643,0.4
101,680,60814,1763606,0.18
21,1197,36824,2209440,0.12
158,1241,1499,37475,0.43
25,978,379239,7964019,0.43
88,1440,69136,1935808,0.43
33,1111,649855,15596520,0.4
159,236,1515,30300,0.48
161,903,1498,85386,0.46
6,1057,253245,5064900,0.27
108,1421,690662,4834634,0.15
161,774,1503,27054,0.29
160,1718,2000,24000,0.33
162,892,1501,43529,0.19
107,1268,814610,8960710,0.11
18,155,779763,22613127,0.39
76,765,243784,13895688,0.15
48,1749,685696,27427840,0.22
17,1002,879825,38712300,0.26
115,1916,233273,1399638,0.42
161,1225,1501,43529,0.14
9,1127,275151,7704228,0.21
94,435,271524,7331148,0.32
158,733,1491,44730,0.18
159,912,1507,43703,0.19
160,1698,1996,119760,0.36
145,1266,841475,25244250,0.49
124,444,460275,21172650,0.38
81,1438,510577,23486542,0.1
151,1041,201782,6053460,0.41
161,825,1497,44910,0.23
159,1527,1507,39182,0.41
80,1653,742126,14842520,0.15
31,860,742697,18567425,0.36
8,1552,778227,11673405,0.21
110,1708,319211,9576330,0.13
99,354,403924,12117720,0.31
131,36,979772,23514528,0.12
66,274,287114,11771674,0.24
52,1511,859558,18050718,0.34
12,1346,908308,52681864,0.29
53,1890,182487,3832227,0.19
15,667,61266,1347852,0.11
159,38,1511,87638,0.36
91,170,921742,12904388,0.14
86,1639,97640,5760760,0.26
54,1762,771059,10794826,0.42
160,636,1999,41979,0.45
161,538,1503,10521,0.4
58,1557,305523,3055230,0.36
51,338,842755,24439895,0.36
27,549,949548,23738700,0.39
158,1188,1499,8994,0.13
162,1332,1496,40392,0.47
162,950,1495,38870,0.3
45,725,366613,6232421,0.26
65,138,913539,15530163,0.38
159,518,1514,54504,0.2
16,523,345706,10025474,0.1
161,1876,1497,71856,0.14
7,1486,491901,9346119,0.14
79,1051,583430,15752610,0.36
150,793,521333,10426660,0.43
161,752,1497,79341,0.13
162,1452,1504,57152,0.22
162,821,1496,89760,0.18
161,320,1504,66176,0.29
145,1605,644820,13541220,0.21
140,608,423951,7207167,0.11
114,679,619935,29136945,0.31
162,1084,1499,41972,0.18
101,1674,127154,3051696,0.33
24,1170,331386,17232072,0.44
28,1465,541165,11364465,0.33
147,1213,188029,5640870,0.26
158,251,1503,37575,0.13
161,1416,1506,66264,0.18
158,1357,1500,76500,0.29
40,1506,202948,7509076,0.24
48,1490,12038,276874,0.21
99,364,135664,5290896,0.17
62,1737,880861,38757884,0.13
67,1889,128237,7309509,0.18
32,385,334379,11703265,0.35
162,1829,1499,29980,0.13
36,560,948942,23723550,0.48
159,863,1507,21098,0.3
43,1697,714777,35024073,0.3
17,1264,179003,1432024,0.18
160,719,2001,38019,0.26
37,460,573714,27538272,0.37
160,375,2000,22000,0.37
118,276,529758,17482014,0.49
118,1949,734262,20559336,0.28
160,981,2002,52052,0.36
159,80,1514,81756,0.24
159,1776,1508,55796,0.42
159,193,1512,42336,0.39
101,915,729667,28457013,0.19
18,1483,564414,18625662,0.47
89,1050,35130,1440330,0.18
37,1337,427985,20115295,0.13
161,951,1504,79712,0.35
78,1704,302505,11495190,0.28
160,1321,1997,115826,0.37
107,1839,949887,52243785,0.38
145,372,119621,2631662,0.23
155,303,868321,6078247,0.28
23,1915,483473,19338920,0.33
158,987,1502,55574,0.33
160,1462,1999,99950,0.2
66,1259,845970,6767760,0.12
62,1121,597069,5970690,0.4
145,1104,700285,19607980,0.29
116,346,540699,5406990,0.43
126,1207,323314,18428898,0.34
98,731,872117,25291393,0.44
158,885,1499,55463,0.4
57,1422,347846,3130614,0.29
93,1505,327391,3928692,0.13
160,1877,1995,37905,0.36
142,1797,793628,15872560,0.35
162,1278,1498,37450,0.29
28,366,930697,53980426,0.33
158,1316,1500,24000,0.28
161,203,1502,19526,0.38
161,1263,1503,18036,0.23
161,1161,1503,76653,0.49
45,1725,789230,10259990,0.38
8,1222,476763,27175491,0.4
160,949,2003,116174,0.3
161,1938,1498,20972,0.36
89,579,1204,20468,0.43
72,76,609870,31713240,0.4
161,265,1503,25551,0.34
159,948,1510,89090,0.29
73,369,948074,26546072,0.13
161,886,1498,41944,0.27
9,489,117240,820680,0.2
153,1471,813395,9760740,0.11
18,1880,327466,7204252,0.48
126,460,837983,40223184,0.12
3,100,850154,49308932,0.22
123,540,488396,6837544,0.22
86,951,834807,44244771,0.16
161,1762,1503,21042,0.29
91,317,539935,5939285,0.25
45,1358,905005,32580180,0.34
158,1556,1501,69046,0.16
161,1159,1497,11976,0.26
12,556,894562,19680364,0.37
18,1189,19077,171693,0.35
156,1989,454700,8184600,0.14
61,801,400954,7217172,0.29
60,649,765031,29071178,0.1
10,1368,97749,1563984,0.29
8,1543,813010,8130100,0.47
160,1167,2003,26039,0.24
110,1123,975060,28276740,0.48
25,199,239211,9329229,0.2
162,860,1499,37475,0.29
159,1489,1515,19695,0.14
161,1762,1504,21056,0.16
140,834,761394,22841820,0.21
63,960,219026,3942468,0.14
162,1381,1497,40419,0.47
19,1050,155334,6368694,0.33
6,650,689454,15167988,0.47
86,1967,420383,21859916,0.39
42,1699,777391,18657384,0.45
3,974,422664,10566600,0.35
6,220,590177,14754425,0.13
159,1066,1511,39286,0.21
147,1020,307726,16617204,0.27
162,1460,1496,77792,0.39
53,514,540654,14597658,0.47
162,498,1503,45090,0.49
158,687,1498,8988,0.48
46,1364,42284,253704,0.38
84,1285,605493,3027465,0.16
31,1851,542735,10311965,0.15
159,254,1514,57532,0.14
151,1164,665664,35945856,0.38
104,1129,8697,365274,0.29
72,1527,906089,23558314,0.13
158,1534,1501,73549,0.14
79,469,124019,7069083,0.42
72,362,406833,8950326,0.34
159,254,1509,57342,0.35
96,672,657129,13799709,0.25
120,705,585484,12880648,0.13
22,243,775958,6207664,0.16
99,1074,764727,41295258,0.27
158,738,1503,19539,0.33
159,1997,1508,34684,0.36
12,1582,687197,41231820,0.14
159,839,1511,74039,0.48
134,1330,568960,32430720,0.4
11,277,419617,12168893,0.28
162,1355,1503,19539,0.28
149,489,560800,3925600,0.14
93,237,549078,27453900,0.12
114,1735,124071,2481420,0.29
14,1429,34985,1644295,0.42
51,162,576921,31153734,0.33
104,1420,451740,25749180,0.29
14,1740,42295,888195,0.42
16,1376,787182,21253914,0.49
162,1573,1503,10521,0.3
159,385,1511,52885,0.26
4,1940,837166,12557490,0.35
159,24,1510,89090,0.1
152,1085,486718,9247642,0.12
54,561,195781,5286087,0.44
158,931,1500,15000,0.29
54,396,346685,2080110,0.28
160,973,1996,27944,0.49
92,571,540944,9196048,0.24
19,601,232972,6989160,0.28
160,1449,2001,86043,0.16
45,1994,892659,41954973,0.38
124,127,615839,8621746,0.15
